user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
854405,B,16.521,1.0,M,safari,25.028
867044,B,23.983,1.0,F,safari,34.977
901379,B,31.449,1.0,M,firefox,44.932
848482,B,39.730,1.0,M,firefox,55.973
910180,B,37.510,1.0,M,firefox,53.013
893180,B,34.479,1.0,F,firefox,48.972
908137,B,23.885,1.0,M,firefox,34.847
870571,B,43.509,1.0,F,safari,61.012
858766,B,31.614,1.0,F,chrome,45.152
846913,B,22.452,1.0,F,firefox,32.936
880689,B,NaN,0.0,F,safari,41.171
846843,B,NaN,0.0,M,firefox,51.962
881482,B,30.057,1.0,F,safari,43.076
889730,B,36.651,1.0,M,safari,51.869
852944,B,38.278,1.0,F,firefox,54.037
864863,B,33.004,1.0,F,firefox,47.005
857645,B,23.567,1.0,F,safari,34.423
872287,B,31.016,1.0,F,safari,44.355
836783,B,30.339,1.0,F,firefox,43.452
893994,B,NaN,0.0,F,chrome,61.593
858380,B,17.803,1.0,M,safari,26.737
892310,B,28.989,1.0,F,chrome,41.652
851083,B,25.619,1.0,F,chrome,37.159
896605,B,NaN,0.0,F,firefox,46.351
842678,B,11.718,1.0,M,chrome,18.624
874746,B,38.362,1.0,M,firefox,54.149
905148,B,30.103,1.0,F,safari,43.137
841185,B,16.165,1.0,F,safari,24.553
849350,B,27.292,1.0,F,firefox,39.389
847349,B,34.567,1.0,M,firefox,49.090
835431,B,18.064,1.0,F,firefox,27.086
905067,B,30.024,1.0,F,chrome,43.032
871867,B,22.069,1.0,F,firefox,32.425
877007,B,25.830,1.0,F,safari,37.440
901728,B,30.201,1.0,F,safari,43.267
896171,B,31.376,1.0,M,safari,44.835
878567,B,26.469,1.0,F,safari,38.293
886422,B,32.046,1.0,M,chrome,45.728
896535,B,NaN,0.0,F,chrome,51.180
893107,B,27.908,1.0,F,safari,40.211
863329,B,40.737,1.0,M,firefox,57.316
862412,B,40.967,1.0,F,firefox,57.622
840395,B,26.785,1.0,M,chrome,38.713
858819,B,25.216,1.0,M,chrome,36.622
857980,B,17.519,1.0,F,chrome,26.358
887433,B,29.051,1.0,M,firefox,41.734
890577,B,27.274,1.0,F,firefox,39.366
887193,B,35.843,1.0,M,chrome,50.791
874799,B,18.678,1.0,F,chrome,27.903
896085,B,27.920,1.0,M,firefox,40.226
907977,B,37.266,1.0,F,firefox,52.687
888198,B,24.522,1.0,M,safari,35.696
877739,B,24.282,1.0,M,safari,35.376
909335,B,NaN,0.0,M,chrome,28.531
865578,B,49.654,1.0,M,firefox,69.206
837766,B,24.394,1.0,M,safari,35.525
882356,B,20.247,1.0,M,safari,29.997
849900,B,23.971,1.0,F,safari,34.961
886467,B,24.193,1.0,F,safari,35.257
836904,B,27.980,1.0,F,firefox,40.306
871442,B,36.190,1.0,F,chrome,51.254
837133,B,27.763,1.0,F,safari,40.017
854631,B,23.079,1.0,M,chrome,33.772
837317,B,19.115,1.0,F,safari,28.487
895904,B,30.164,1.0,M,firefox,43.219
871709,B,NaN,0.0,F,firefox,43.425
872111,B,41.482,1.0,F,firefox,58.309
837812,B,30.693,1.0,M,safari,43.924
909141,B,NaN,0.0,M,firefox,42.010
866769,B,22.120,1.0,M,safari,32.493
908247,B,27.705,1.0,M,chrome,39.940
894537,B,26.711,1.0,F,firefox,38.615
903834,B,27.224,1.0,M,chrome,39.298
879686,B,22.806,1.0,F,chrome,33.407
865724,B,34.037,1.0,F,firefox,48.383
883664,B,28.932,1.0,F,safari,41.576
854683,B,NaN,0.0,F,chrome,40.996
900879,B,17.145,1.0,F,chrome,25.860
879748,B,33.702,1.0,M,firefox,47.936
882605,B,33.653,1.0,M,chrome,47.870
886400,B,23.707,1.0,F,safari,34.609
885461,B,37.426,1.0,F,chrome,52.901
912766,B,NaN,0.0,F,safari,29.352
877620,B,29.836,1.0,F,chrome,42.781
908266,B,27.966,1.0,M,firefox,40.288
906865,B,20.121,1.0,F,safari,29.828
846335,B,NaN,0.0,M,firefox,44.897
864514,B,42.769,1.0,F,chrome,60.026
852213,B,30.507,1.0,M,firefox,43.676
901670,B,26.527,1.0,F,safari,38.370
852230,B,NaN,0.0,M,firefox,47.470
874593,B,30.793,1.0,F,chrome,44.057
901614,B,NaN,0.0,M,safari,43.278
900120,B,26.808,1.0,F,chrome,38.745
836941,B,40.665,1.0,F,chrome,57.220
901123,B,33.423,1.0,M,firefox,47.564
904493,B,26.035,1.0,M,safari,37.713
839116,B,29.190,1.0,M,firefox,41.920
889109,B,24.443,1.0,M,safari,35.591
868036,B,25.438,1.0,M,chrome,36.917
898704,B,25.195,1.0,F,firefox,36.593
896000,B,21.493,1.0,F,chrome,31.657
894849,B,NaN,0.0,F,safari,50.773
909372,B,NaN,0.0,M,firefox,40.090
876064,B,34.156,1.0,F,safari,48.541
885261,B,24.974,1.0,F,chrome,36.299
862857,B,29.547,1.0,M,firefox,42.396
907325,B,24.667,1.0,M,chrome,35.890
882889,B,35.398,1.0,F,safari,50.197
855776,B,28.137,1.0,F,firefox,40.516
896563,B,24.518,1.0,F,safari,35.691
871967,B,17.687,1.0,F,safari,26.583
883071,B,32.067,1.0,F,safari,45.757
854768,B,24.687,1.0,M,safari,35.916
876829,B,29.882,1.0,M,firefox,42.842
894477,B,26.312,1.0,M,chrome,38.083
892436,B,37.156,1.0,F,safari,52.542
851985,B,34.081,1.0,M,chrome,48.441
875772,B,33.354,1.0,F,safari,47.472
905936,B,NaN,0.0,F,chrome,36.839
906755,B,33.497,1.0,M,safari,47.663
853848,B,42.861,1.0,F,chrome,60.148
846809,B,23.759,1.0,F,safari,34.678
847112,B,31.293,1.0,M,firefox,44.723
864011,B,17.631,1.0,F,firefox,26.508
892830,B,40.489,1.0,M,chrome,56.986
870109,B,27.016,1.0,F,firefox,39.021
907205,B,NaN,0.0,M,safari,50.826
912603,B,17.076,1.0,F,chrome,25.768
910851,B,43.482,1.0,F,safari,60.975
856203,B,27.323,1.0,M,safari,39.431
843572,B,34.092,1.0,F,firefox,48.457
912076,B,31.131,1.0,F,firefox,44.508
863063,B,28.084,1.0,F,safari,40.445
846397,B,42.643,1.0,F,chrome,59.858
841040,B,17.640,1.0,F,chrome,26.520
848361,B,32.240,1.0,F,firefox,45.987
884436,B,36.830,1.0,M,chrome,52.106
901428,B,29.776,1.0,F,safari,42.701
887649,B,29.114,1.0,F,chrome,41.818
909379,B,28.930,1.0,F,chrome,41.573
839028,B,20.793,1.0,F,safari,30.724
910416,B,30.286,1.0,M,chrome,43.381
868328,B,33.845,1.0,F,chrome,48.127
841989,B,NaN,0.0,M,chrome,43.686
834698,B,27.958,1.0,F,chrome,40.277
845875,B,26.327,1.0,M,firefox,38.103
845291,B,27.905,1.0,M,firefox,40.207
848288,B,39.433,1.0,M,firefox,55.577
836600,B,NaN,0.0,M,chrome,22.134
841366,B,NaN,0.0,M,chrome,43.401
851621,B,27.542,1.0,F,firefox,39.722
842384,B,40.919,1.0,F,safari,57.558
838849,B,30.416,1.0,M,firefox,43.555
840149,B,NaN,0.0,F,safari,57.849
869392,B,14.071,1.0,F,firefox,21.761
894994,B,33.447,1.0,M,firefox,47.596
887266,B,32.100,1.0,F,chrome,45.801
905614,B,40.429,1.0,M,chrome,56.905
856725,B,17.690,1.0,M,firefox,26.587
839010,B,28.837,1.0,M,chrome,41.450
881516,B,30.495,1.0,M,safari,43.661
879362,B,26.282,1.0,F,safari,38.042
902909,B,39.124,1.0,F,safari,55.166
912597,B,27.460,1.0,F,firefox,39.613
883000,B,45.261,1.0,F,safari,63.348
842091,B,37.906,1.0,M,firefox,53.542
841682,B,37.131,1.0,M,firefox,52.508
869134,B,34.195,1.0,F,chrome,48.593
886422,B,22.022,1.0,F,safari,32.363
860269,B,26.767,1.0,M,safari,38.689
838816,B,34.296,1.0,F,safari,48.728
843800,B,35.082,1.0,F,firefox,49.776
907223,B,39.804,1.0,F,firefox,56.072
886341,B,26.494,1.0,M,safari,38.326
851043,B,23.549,1.0,M,chrome,34.398
881298,B,36.443,1.0,M,safari,51.591
909357,B,23.928,1.0,M,safari,34.904
909612,B,36.550,1.0,F,chrome,51.733
861117,B,38.998,1.0,F,firefox,54.997
858601,B,33.421,1.0,M,firefox,47.562
850141,B,27.318,1.0,F,chrome,39.424
835104,B,30.308,1.0,M,chrome,43.411
857044,B,34.451,1.0,M,chrome,48.935
895183,B,30.076,1.0,M,firefox,43.102
906839,B,46.487,1.0,M,safari,64.983
863338,B,22.570,1.0,M,safari,33.093
912198,B,22.480,1.0,M,chrome,32.973
854652,B,22.673,1.0,F,firefox,33.231
844507,B,25.578,1.0,F,chrome,37.104
896441,B,13.658,1.0,F,firefox,21.211
866225,B,25.278,1.0,M,chrome,36.703
891104,B,NaN,0.0,F,safari,36.467
867498,B,NaN,0.0,M,safari,43.785
876714,B,33.134,1.0,F,firefox,47.178
849446,B,20.698,1.0,M,firefox,30.598
849729,B,36.750,1.0,F,safari,52.001
844189,B,43.517,1.0,M,safari,61.022
895054,B,28.438,1.0,M,chrome,40.917
914350,B,41.808,1.0,F,firefox,58.744
871506,B,31.492,1.0,F,safari,44.990
911989,B,44.915,1.0,M,safari,62.887
901735,B,38.380,1.0,F,safari,54.173
856468,B,18.271,1.0,F,firefox,27.361
901127,B,30.140,1.0,M,safari,43.186
878392,B,37.907,1.0,M,firefox,53.543
858676,B,30.229,1.0,M,safari,43.305
914582,B,29.723,1.0,F,firefox,42.631
882085,B,39.523,1.0,F,chrome,55.698
853674,B,24.676,1.0,M,firefox,35.901
861220,B,30.131,1.0,M,safari,43.175
879580,B,32.427,1.0,M,chrome,46.236
872828,B,27.497,1.0,F,firefox,39.662
891395,B,NaN,0.0,F,safari,42.799
875305,B,35.813,1.0,F,safari,50.750
889547,B,33.246,1.0,F,firefox,47.328
860089,B,NaN,0.0,F,safari,34.913
839854,B,21.719,1.0,F,chrome,31.959
889394,B,24.082,1.0,M,firefox,35.109
856071,B,30.009,1.0,F,chrome,43.012
869399,B,28.800,1.0,M,safari,41.401
874779,B,23.760,1.0,M,safari,34.680
876271,B,25.514,1.0,M,safari,37.018
842973,B,18.600,1.0,F,firefox,27.800
896853,B,33.134,1.0,M,firefox,47.179
903997,B,29.700,1.0,M,safari,42.600
888784,B,20.552,1.0,M,safari,30.402
887347,B,30.215,1.0,M,safari,43.286
906877,B,40.070,1.0,M,firefox,56.426
873339,B,24.450,1.0,M,firefox,35.601
845330,B,39.864,1.0,F,firefox,56.151
853890,B,27.574,1.0,M,safari,39.765
891562,B,31.484,1.0,F,firefox,44.978
864051,B,30.733,1.0,M,firefox,43.978
897051,B,NaN,0.0,F,safari,57.015
892434,B,31.188,1.0,F,safari,44.584
888429,B,21.436,1.0,M,firefox,31.581
851876,B,20.168,1.0,M,firefox,29.890
882470,B,18.503,1.0,F,firefox,27.671
889184,B,17.160,1.0,F,chrome,25.880
865978,B,NaN,0.0,M,firefox,43.461
908582,B,22.812,1.0,F,chrome,33.416
874686,B,29.394,1.0,M,chrome,42.192
865201,B,24.721,1.0,F,firefox,35.961
882137,B,24.219,1.0,M,firefox,35.292
904609,B,26.394,1.0,M,safari,38.192
864344,B,35.277,1.0,F,safari,50.036
838863,B,36.969,1.0,F,firefox,52.291
837914,B,32.784,1.0,F,safari,46.712
880188,B,22.576,1.0,M,chrome,33.102
904612,B,NaN,0.0,M,firefox,49.436
912345,B,35.167,1.0,M,chrome,49.889
850953,B,32.060,1.0,F,chrome,45.746
860552,B,25.473,1.0,F,safari,36.964
871764,B,35.316,1.0,F,firefox,50.089
874246,B,NaN,0.0,F,safari,47.228
901500,B,6.624,1.0,M,chrome,11.831
862152,B,34.833,1.0,M,chrome,49.445
849626,B,NaN,0.0,M,firefox,23.863
868251,B,34.977,1.0,F,safari,49.636
911909,B,NaN,0.0,M,firefox,41.459
866713,B,38.952,1.0,M,chrome,54.936
851564,B,29.264,1.0,M,firefox,42.018
878267,B,23.350,1.0,M,chrome,34.134
911234,B,28.895,1.0,F,safari,41.526
886751,B,NaN,0.0,F,safari,53.598
864478,B,30.197,1.0,M,safari,43.262
837007,B,29.142,1.0,F,firefox,41.857
898743,B,35.577,1.0,F,firefox,50.436
914123,B,31.578,1.0,M,chrome,45.104
861670,B,29.956,1.0,M,safari,42.941
839217,B,NaN,0.0,M,safari,56.661
866679,B,41.663,1.0,F,firefox,58.551
860832,B,34.600,1.0,F,chrome,49.133
866226,B,27.855,1.0,M,safari,40.140
892519,B,41.227,1.0,M,chrome,57.969
881766,B,38.873,1.0,M,chrome,54.831
911940,B,35.392,1.0,M,firefox,50.189
877334,B,NaN,0.0,M,chrome,30.839
835728,B,31.055,1.0,M,firefox,44.407
860331,B,24.422,1.0,F,chrome,35.563
900352,B,28.807,1.0,M,safari,41.410
905093,B,NaN,0.0,M,chrome,45.401
863939,B,30.751,1.0,M,chrome,44.002
885488,B,26.436,1.0,F,firefox,38.248
897380,B,39.547,1.0,M,chrome,55.730
862703,B,17.279,1.0,F,chrome,26.039
855726,B,35.476,1.0,M,safari,50.302
882826,B,16.069,1.0,F,chrome,24.425
914096,B,32.869,1.0,M,safari,46.826
860492,B,23.348,1.0,F,safari,34.131
874081,B,NaN,0.0,F,firefox,51.783
852108,B,30.648,1.0,F,chrome,43.865
899946,B,31.858,1.0,M,firefox,45.477
914205,B,22.363,1.0,F,firefox,32.817
850511,B,25.091,1.0,F,firefox,36.454
896659,B,31.554,1.0,M,firefox,45.072
902688,B,34.377,1.0,F,safari,48.836
897479,B,51.968,1.0,M,chrome,72.291
909179,B,31.671,1.0,M,safari,45.229
856244,B,37.320,1.0,M,chrome,52.760
846197,B,18.323,1.0,F,safari,27.431
864480,B,20.026,1.0,M,chrome,29.701
890651,B,27.334,1.0,F,safari,39.445
847498,B,21.019,1.0,F,firefox,31.026
887678,B,41.148,1.0,F,safari,57.864
843468,B,26.923,1.0,M,firefox,38.898
881642,B,40.366,1.0,F,firefox,56.822
839528,B,41.151,1.0,M,safari,57.868
837460,B,30.321,1.0,M,chrome,43.428
859335,B,33.763,1.0,F,firefox,48.018
840643,B,NaN,0.0,F,firefox,42.439
900778,B,NaN,0.0,M,safari,48.384
868964,B,NaN,0.0,M,safari,47.833
851062,B,29.073,1.0,M,safari,41.764
845318,B,33.787,1.0,F,firefox,48.050
886030,B,NaN,0.0,F,safari,60.237
842194,B,35.348,1.0,F,firefox,50.130
886103,B,32.443,1.0,F,safari,46.258
875081,B,30.936,1.0,F,safari,44.248
842631,B,22.405,1.0,M,safari,32.873
862999,B,NaN,0.0,F,safari,32.727
840976,B,32.425,1.0,F,firefox,46.234
913842,B,19.730,1.0,M,chrome,29.306
857589,B,24.253,1.0,M,safari,35.337
842552,B,39.611,1.0,F,firefox,55.815
878692,B,44.357,1.0,M,safari,62.142
856633,B,17.505,1.0,F,firefox,26.340
865666,B,42.200,1.0,F,firefox,59.266
887017,B,NaN,0.0,F,chrome,40.886
895043,B,29.887,1.0,M,firefox,42.850
843937,B,29.149,1.0,F,safari,41.866
835785,B,38.104,1.0,F,chrome,53.805
907525,B,17.942,1.0,F,safari,26.923
837356,B,33.421,1.0,M,chrome,47.562
848557,B,22.913,1.0,F,safari,33.551
890835,B,34.281,1.0,F,firefox,48.708
911110,B,41.571,1.0,F,safari,58.428
886782,B,NaN,0.0,F,chrome,42.996
860296,B,32.806,1.0,M,firefox,46.742
913000,B,33.072,1.0,M,chrome,47.096
883289,B,24.003,1.0,F,chrome,35.004
882148,B,41.337,1.0,F,safari,58.116
891355,B,42.799,1.0,F,chrome,60.065
839848,B,NaN,0.0,F,chrome,50.018
889324,B,NaN,0.0,F,safari,43.733
871258,B,26.536,1.0,M,firefox,38.381
888308,B,NaN,0.0,M,firefox,36.735
872537,B,42.831,1.0,M,chrome,60.108
877703,B,40.608,1.0,M,firefox,57.144
910403,B,29.523,1.0,M,firefox,42.363
900872,B,NaN,0.0,M,safari,27.201
877094,B,8.760,1.0,F,firefox,14.680
851331,B,21.874,1.0,M,firefox,32.166
888485,B,29.020,1.0,F,chrome,41.694
854884,B,40.505,1.0,F,firefox,57.007
862101,B,25.113,1.0,M,safari,36.483
910219,B,NaN,0.0,F,chrome,48.048
851206,B,39.774,1.0,F,chrome,56.032
852264,B,30.964,1.0,M,firefox,44.285
848515,B,NaN,0.0,F,firefox,41.576
850172,B,20.184,1.0,F,chrome,29.912
914468,B,NaN,0.0,M,safari,30.975
849641,B,33.121,1.0,M,firefox,47.161
878455,B,28.493,1.0,M,firefox,40.991
886629,B,30.919,1.0,F,safari,44.225
862879,B,NaN,0.0,F,firefox,42.527
892754,B,34.981,1.0,M,chrome,49.641
910723,B,24.115,1.0,M,firefox,35.153
877305,B,27.483,1.0,M,firefox,39.644
877428,B,44.221,1.0,F,chrome,61.962
835082,B,24.002,1.0,F,safari,35.002
866670,B,27.888,1.0,M,firefox,40.184
883670,B,NaN,0.0,F,safari,37.106
885371,B,33.336,1.0,M,chrome,47.448
851758,B,37.668,1.0,F,chrome,53.224
847750,B,26.263,1.0,M,firefox,38.018
904534,B,NaN,0.0,M,chrome,38.686
900026,B,27.908,1.0,M,firefox,40.210
904040,B,33.974,1.0,F,safari,48.298
860865,B,24.455,1.0,M,firefox,35.606
883371,B,27.180,1.0,M,safari,39.240
891110,B,12.209,1.0,F,chrome,19.278
854657,B,19.637,1.0,M,safari,29.183
874592,B,29.157,1.0,M,chrome,41.876
846654,B,36.734,1.0,M,firefox,51.979
885315,B,32.213,1.0,M,firefox,45.951
877186,B,21.759,1.0,F,firefox,32.012
897990,B,19.498,1.0,F,safari,28.997
846135,B,31.310,1.0,F,safari,44.747
873010,B,17.604,1.0,M,safari,26.472
867789,B,37.994,1.0,M,firefox,53.659
873134,B,30.479,1.0,M,safari,43.639
843660,B,17.945,1.0,F,chrome,26.927
873337,B,22.755,1.0,F,firefox,33.340
841871,B,24.568,1.0,M,safari,35.757
869309,B,24.201,1.0,F,firefox,35.268
894878,B,18.826,1.0,F,safari,28.101
836594,B,23.440,1.0,M,firefox,34.253
865899,B,24.867,1.0,F,firefox,36.156
907316,B,24.665,1.0,F,firefox,35.887
837294,B,38.460,1.0,F,chrome,54.280
889220,B,30.786,1.0,F,firefox,44.048
870648,B,NaN,0.0,M,firefox,33.067
864155,B,27.490,1.0,F,safari,39.654
836554,B,23.403,1.0,F,safari,34.204
873247,B,27.750,1.0,F,chrome,40.000
840193,B,36.566,1.0,M,firefox,51.755
900099,B,31.892,1.0,F,firefox,45.523
839411,B,47.142,1.0,M,firefox,65.856
886632,B,32.819,1.0,F,firefox,46.759
889742,B,NaN,0.0,F,firefox,33.864
838376,B,36.073,1.0,F,chrome,51.097
880635,B,38.099,1.0,M,safari,53.799
885415,B,38.206,1.0,M,chrome,53.942
907674,B,21.793,1.0,F,safari,32.058
845182,B,28.893,1.0,M,firefox,41.524
866196,B,38.489,1.0,M,safari,54.318
865091,B,17.365,1.0,F,safari,26.153
880418,B,26.254,1.0,M,firefox,38.006
840274,B,19.298,1.0,F,firefox,28.731
873781,B,23.006,1.0,M,firefox,33.674
842468,B,22.407,1.0,M,chrome,32.875
838995,B,NaN,0.0,M,safari,55.506
871554,B,NaN,0.0,M,chrome,40.655
896398,B,23.525,1.0,F,safari,34.366
857031,B,22.233,1.0,M,chrome,32.644
849188,B,31.063,1.0,F,safari,44.417
868677,B,29.916,1.0,F,firefox,42.889
842627,B,NaN,0.0,M,chrome,56.441
867267,B,33.750,1.0,M,safari,48.000
865869,B,19.262,1.0,M,chrome,28.682
850144,B,25.283,1.0,F,chrome,36.710
867149,B,38.026,1.0,M,safari,53.701
860410,B,25.342,1.0,M,firefox,36.789
839327,B,NaN,0.0,F,safari,60.346
870150,B,21.763,1.0,F,chrome,32.017
897548,B,34.295,1.0,F,safari,48.726
877944,B,NaN,0.0,F,chrome,34.388
853042,B,26.178,1.0,M,firefox,37.904
871320,B,38.239,1.0,M,chrome,53.986
891028,B,29.047,1.0,M,chrome,41.729
899697,B,36.101,1.0,M,firefox,51.135
844029,B,NaN,0.0,F,firefox,47.733
913734,B,35.654,1.0,M,chrome,50.539
854098,B,NaN,0.0,F,chrome,34.118
900206,B,28.338,1.0,M,chrome,40.784
909406,B,NaN,0.0,F,safari,47.243
839967,B,23.632,1.0,M,safari,34.509
885772,B,42.221,1.0,F,chrome,59.295
881823,B,24.171,1.0,F,firefox,35.228
883179,B,NaN,0.0,M,firefox,40.000
850217,B,22.451,1.0,F,safari,32.934
901005,B,13.925,1.0,M,chrome,21.567
875618,B,43.477,1.0,F,firefox,60.969
882117,B,28.467,1.0,M,chrome,40.957
881774,B,NaN,0.0,F,safari,38.521
843255,B,28.510,1.0,F,safari,41.013
855523,B,40.649,1.0,F,chrome,57.199
886946,B,22.762,1.0,F,chrome,33.349
843895,B,35.097,1.0,F,chrome,49.796
865783,B,26.822,1.0,F,firefox,38.762
871790,B,25.525,1.0,F,chrome,37.033
844463,B,34.253,1.0,F,chrome,48.671
893686,B,37.412,1.0,M,firefox,52.882
877134,B,26.146,1.0,M,chrome,37.861
905702,B,24.234,1.0,F,chrome,35.312
902762,B,21.232,1.0,M,firefox,31.309
868930,B,38.276,1.0,M,firefox,54.035
853540,B,25.686,1.0,F,chrome,37.247
864233,B,NaN,0.0,M,firefox,24.509
887173,B,NaN,0.0,F,safari,57.100
870702,B,19.726,1.0,M,firefox,29.301
883390,B,35.846,1.0,F,firefox,50.795
875152,B,NaN,0.0,M,firefox,44.834
907393,B,32.159,1.0,M,firefox,45.879
857272,B,25.617,1.0,F,chrome,37.156
891143,B,32.742,1.0,F,chrome,46.656
910506,B,17.492,1.0,M,safari,26.322
888677,B,34.410,1.0,F,firefox,48.880
873061,B,41.678,1.0,M,chrome,58.570
904106,B,NaN,0.0,M,safari,51.840
895720,B,NaN,0.0,M,safari,22.805
910918,B,22.618,1.0,M,firefox,33.158
848666,B,28.592,1.0,M,chrome,41.122
895169,B,33.652,1.0,M,safari,47.869
882024,B,29.200,1.0,F,safari,41.933
859751,B,26.301,1.0,F,firefox,38.068
869991,B,34.465,1.0,F,safari,48.953
882077,B,NaN,0.0,M,firefox,54.642
849661,B,28.258,1.0,M,safari,40.677
905849,B,35.467,1.0,F,chrome,50.289
848974,B,NaN,0.0,M,chrome,17.209
905694,B,22.969,1.0,F,chrome,33.625
864984,B,27.591,1.0,F,chrome,39.787
862000,B,26.336,1.0,M,safari,38.114
871853,B,32.496,1.0,F,chrome,46.328
891223,B,37.603,1.0,M,firefox,53.138
885109,B,33.800,1.0,F,firefox,48.067
863955,B,25.333,1.0,M,chrome,36.778
835151,B,NaN,0.0,M,safari,27.772
911055,B,34.177,1.0,F,firefox,48.570
876687,B,16.214,1.0,M,firefox,24.618
893641,B,34.898,1.0,M,safari,49.530
870712,B,28.587,1.0,F,chrome,41.116
874409,B,21.181,1.0,F,firefox,31.242
870276,B,32.154,1.0,M,chrome,45.873
887707,B,29.978,1.0,F,chrome,42.971
881825,B,29.726,1.0,F,firefox,42.634
840561,B,29.368,1.0,F,safari,42.158
857715,B,33.146,1.0,F,chrome,47.195
870141,B,36.933,1.0,M,firefox,52.244
849613,B,NaN,0.0,F,safari,47.966
848892,B,37.591,1.0,F,firefox,53.121
889629,B,29.669,1.0,F,chrome,42.559
913735,B,42.138,1.0,F,chrome,59.185
885141,B,34.283,1.0,M,firefox,48.711
896813,B,25.922,1.0,F,chrome,37.563
853164,B,21.796,1.0,M,firefox,32.061
849746,B,31.543,1.0,F,firefox,45.058
910449,B,20.201,1.0,F,safari,29.935
886414,B,22.700,1.0,M,chrome,33.266
844778,B,31.793,1.0,F,firefox,45.391
856008,B,25.441,1.0,M,firefox,36.921
877928,B,NaN,0.0,M,safari,33.667
894561,B,29.741,1.0,F,safari,42.655
857903,B,30.545,1.0,F,safari,43.727
871700,B,28.456,1.0,M,safari,40.942
899751,B,27.168,1.0,F,safari,39.225
874976,B,36.410,1.0,F,firefox,51.546
840197,B,32.568,1.0,F,chrome,46.424
908830,B,28.324,1.0,F,safari,40.766
865577,B,48.482,1.0,M,firefox,67.643
910532,B,31.454,1.0,F,safari,44.938
871501,B,38.490,1.0,F,firefox,54.320
891430,B,25.793,1.0,M,firefox,37.390
864600,B,19.778,1.0,F,firefox,29.371
885061,B,24.062,1.0,F,safari,35.082
858031,B,27.990,1.0,M,firefox,40.320
878619,B,26.275,1.0,F,safari,38.034
861247,B,40.023,1.0,M,firefox,56.364
896151,B,29.100,1.0,M,chrome,41.800
837086,B,NaN,0.0,F,chrome,47.615
909389,B,29.651,1.0,M,firefox,42.535
847955,B,26.748,1.0,F,chrome,38.664
903248,B,30.285,1.0,F,safari,43.380
856946,B,42.855,1.0,M,safari,60.141
910755,B,24.240,1.0,M,chrome,35.321
840353,B,35.752,1.0,F,safari,50.670
895218,B,NaN,0.0,M,firefox,32.740
903729,B,26.553,1.0,M,chrome,38.404
863012,B,30.027,1.0,M,firefox,43.036
887837,B,NaN,0.0,M,chrome,46.264
874066,B,41.123,1.0,F,firefox,57.831
863048,B,29.624,1.0,F,firefox,42.499
839742,B,23.673,1.0,M,safari,34.564
899836,B,34.875,1.0,F,safari,49.500
901586,B,27.269,1.0,M,firefox,39.358
842848,B,NaN,0.0,F,firefox,45.387
872859,B,29.128,1.0,F,firefox,41.838
904495,B,15.424,1.0,F,firefox,23.565
881854,B,33.812,1.0,M,firefox,48.083
874875,B,34.375,1.0,F,chrome,48.834
866520,B,NaN,0.0,M,firefox,52.266
906679,B,43.503,1.0,F,firefox,61.005
906352,B,21.037,1.0,F,firefox,31.049
866433,B,33.874,1.0,F,chrome,48.165
891894,B,33.070,1.0,M,safari,47.093
873674,B,26.857,1.0,F,safari,38.809
843443,B,32.978,1.0,F,safari,46.971
874685,B,33.747,1.0,F,firefox,47.996
878164,B,20.860,1.0,F,chrome,30.813
892086,B,31.847,1.0,M,safari,45.462
854645,B,23.115,1.0,M,safari,33.820
908156,B,25.111,1.0,F,firefox,36.481
855675,B,16.689,1.0,M,firefox,25.253
863419,B,26.450,1.0,M,chrome,38.266
913458,B,28.473,1.0,F,chrome,40.964
863800,B,34.124,1.0,M,chrome,48.499
874885,B,30.007,1.0,M,safari,43.009
858140,B,18.433,1.0,F,chrome,27.577
909705,B,36.466,1.0,F,safari,51.621
906137,B,NaN,0.0,M,safari,41.814
913100,B,33.663,1.0,M,chrome,47.884
906655,B,37.245,1.0,F,firefox,52.659
855487,B,40.670,1.0,F,safari,57.226
890717,B,44.709,1.0,F,safari,62.612
857282,B,29.458,1.0,M,chrome,42.278
903914,B,32.333,1.0,M,firefox,46.111
844044,B,NaN,0.0,M,safari,32.216
848234,B,37.962,1.0,F,chrome,53.616
903256,B,NaN,0.0,M,chrome,31.151
890852,B,16.461,1.0,M,safari,24.947
879188,B,36.228,1.0,F,safari,51.304
881494,B,NaN,0.0,F,firefox,37.783
851596,B,35.832,1.0,M,safari,50.776
863562,B,33.061,1.0,M,safari,47.081
848922,B,17.775,1.0,F,safari,26.700
894557,B,9.602,1.0,M,chrome,15.803
852992,B,21.775,1.0,F,chrome,32.034
901298,B,30.124,1.0,M,safari,43.165
914102,B,20.837,1.0,M,safari,30.782
899251,B,25.104,1.0,M,chrome,36.472
869564,B,19.058,1.0,M,firefox,28.411
910723,B,31.274,1.0,M,safari,44.699
912229,B,30.681,1.0,F,safari,43.908
895507,B,26.390,1.0,M,chrome,38.186
839131,B,40.478,1.0,F,firefox,56.971
844264,B,41.233,1.0,F,chrome,57.977
892936,B,34.240,1.0,F,safari,48.653
846661,B,16.502,1.0,F,safari,25.002
841285,B,21.715,1.0,M,firefox,31.953
866061,B,33.053,1.0,F,chrome,47.071
841942,B,25.286,1.0,M,firefox,36.714
835126,B,26.347,1.0,M,firefox,38.129
904818,B,36.742,1.0,F,firefox,51.990
